,id,timestamp_utc,user_screen_name,text,lang,to_username,to_userid,to_tweetid,user_id,user_name,user_followers,user_friends,collected_via,retweeted_id,retweeted_user,retweeted_user_id,quoted_id,quoted_user,quoted_user_id,mentioned_names,mentioned_ids,hashtags
4499,5473,1667807523,KcFsPzRq, Climate action is a collective responsibility.,en,,,,14546,KcFsPzRq,38692,491,,,,,,,,,,cop27|glasgowclimatepact|onesmallstep
4500,5474,1667807530,JxrfoUpF,RT @quiOhnle:  Carbon footprint reduction is achievable.,en,,,,11873,JxrfoUpF,807,4913,,5234,quiOhnle,13414,,,,quiOhnle,13414,cop27
4501,5475,1667807531,aRgDEPBG,RT @meIhSOqi:  Climate-smart agriculture practices improve yields.,en,,,,12209,aRgDEPBG,142,224,,3368,meIhSOqi,13079,,,,meIhSOqi,13079,cop27
4502,5476,1667807534,onLpvVTW,RT @zCQYiPBE:  Green building materials reduce environmental impact.,en,,,,14078,onLpvVTW,1,24,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4503,5477,1667807537,sjkqCIpD,RT @zCQYiPBE:  Climate-friendly transportation includes e-bikes.,en,,,,13639,sjkqCIpD,32,150,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4504,5478,1667807544,NfdFYcDP,RT @zCQYiPBE:  Offsetting emissions with tree planting is effective.,en,,,,13652,NfdFYcDP,7712,2139,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4505,5479,1667807554,vFofNuJW,RT @zCQYiPBE:  Climate data guides informed decisions.,en,,,,13030,vFofNuJW,155,174,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4506,5481,1667807555,vZaPLUOT,RT @meIhSOqi:  Renewable energy infrastructure drives job creation.,en,,,,12767,vZaPLUOT,435,4475,,2274,meIhSOqi,13079,,,,meIhSOqi,13079,cop27
4507,5480,1667807555,nckUEZFH,RT @zCQYiPBE:  The Arctic is experiencing rapid warming.,en,,,,13327,nckUEZFH,106,142,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4508,5482,1667807569,mZrVPzIL, Carbon pricing supports emissions reductions.,en,,,,10874,mZrVPzIL,287,207,,,,,,,,,,climat|cop27|macron
4509,5483,1667807572,mbFfJLhp, Climate change impacts weather patterns.,en,,,,13574,mbFfJLhp,420,1408,,,,,,,,,,cop27
4510,5484,1667807577,FkReoQmi,RT @tqRsxPfh:  Emissions trading systems curb carbon pollution.,en,,,,11324,FkReoQmi,3315,1597,,5335,tqRsxPfh,11729,,,,tqRsxPfh,11729,cop27
4511,5485,1667807577,DNnfSWik,RT @meIhSOqi:  Sustainable forestry practices protect ecosystems.,en,,,,12620,DNnfSWik,1608,792,,2274,meIhSOqi,13079,,,,meIhSOqi,13079,cop27
4512,5486,1667807578,hbTjCNrp,RT @tqDpfaJb:  @BgnfGDJK @OTfjIwvp @RNhErpaA @nlqUWjug @mWxpvlhL Climate action benefits vulnerable communities.,en,,,,10047,hbTjCNrp,6,272,,5295,tqDpfaJb,10194,,,,tqDpfaJb|BgnfGDJK|OTfjIwvp|RNhErpaA|nlqUWjug|mWxpvlhL,10194|10512|10554|11388|12350|13567,cop27|egypte
4513,5487,1667807585,KWPDfuVp, Clean energy sources enhance air quality.,en,,,,12643,KWPDfuVp,1950,1653,,,,,,,,,,cop27
4514,5488,1667807591,vlsNBASz, Climate adaptation measures save lives.,en,,,,10444,vlsNBASz,64242,904,,,,,,,,,,cop27
4515,5489,1667807593,XdgWlDyY,RT @hjwYtrRJ:  Renewable energy subsidies promote sustainable power.,en,,,,12660,XdgWlDyY,165,493,,5383,hjwYtrRJ,10229,,,,hjwYtrRJ,10229,cop27
4516,5490,1667807607,BVXJmKOZ,RT @TDqOJZGz: @dZbTORGE @RJGvmBuU @mzeUqyfs @OQShmIbM @lCgpLhMv @iFyulgWm @siETVyzo @DBRaVcle  @yCeBcjqK Climate education empowers individuals.,en,,,,13765,BVXJmKOZ,1900,5001,,5089,TDqOJZGz,14498,,,,dZbTORGE|RJGvmBuU|mzeUqyfs|OQShmIbM|lCgpLhMv|iFyulgWm|siETVyzo|DBRaVcle|TDqOJZGz|yCeBcjqK,10460|10805|10978|10988|11415|11454|12154|14240|14498|14606,cop27|massifcentral|polt|ter
4517,5491,1667807608,kTaXVrPZ,@lpxrQYgR Carbon offset projects mitigate emissions.,en,,,,11819,kTaXVrPZ,16634,7092,,,,,,,,lpxrQYgR,14153,cop27|droits|humains|égypte
4518,5492,1667807612,qlUgwdfY,RT @dPYgLtrq: @qlUgwdfY  @EJuKQrPH Climate change threatens coastal regions.,en,,,,10084,qlUgwdfY,77617,15461,,5350,dPYgLtrq,13397,,,,qlUgwdfY|dPYgLtrq|EJuKQrPH,10084|13397|13846,cop27|dakar|déchets|environnement|kebetu|plastiques|pollution|senegal|tweeter|urgent|vie|viral|yoff
4519,5493,1667807612,fIFGdRzO,RT @zCQYiPBE:  Environmental justice advocates for affected populations.,en,,,,11972,fIFGdRzO,33,145,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4520,5494,1667807629,YQPClSkK,RT @bnjzkXdF:  Sustainable agriculture practices reduce emissions.,en,,,,13663,YQPClSkK,5239,5762,,5353,bnjzkXdF,10934,,,,bnjzkXdF,10934,cop27
4521,5495,1667807630,KbrjMgzJ,RT @ZPVrJKai:  Energy-efficient buildings conserve resources.,en,,,,11830,KbrjMgzJ,37,113,,4769,ZPVrJKai,13882,,,,ZPVrJKai,13882,burkina|civ225|cop27|coy17|ecolotripatcop27|guinee|team229|tgtwittos|weekeco2022
4522,5496,1667807633,JDjHpYva,RT @bnjzkXdF:  Climate-friendly transportation includes ridesharing.,en,,,,10933,JDjHpYva,8686,9471,,5353,bnjzkXdF,10934,,,,bnjzkXdF,10934,cop27
4523,5498,1667807639,jdzTeVYB,RT @RvuJAsnV:  Renewable energy grants foster innovation.,en,,,,12327,jdzTeVYB,33,69,,4101,RvuJAsnV,14862,,,,RvuJAsnV,14862,cop27|giec
4524,5497,1667807639,hbTjCNrp,RT @TEFhLumW: @bacTIltV  @mWxpvlhL Carbon accounting tracks greenhouse gas emissions.,en,,,,10047,hbTjCNrp,6,272,,5328,TEFhLumW,12629,,,,bacTIltV|TEFhLumW|mWxpvlhL,10843|12629|13567,cop27|freealaa
4525,5500,1667807657,yWuCNetI,RT @XNPkgMIm:  Climate-smart cities prepare for resilience.,en,,,,10755,yWuCNetI,4416,4239,,5171,XNPkgMIm,10976,,,,XNPkgMIm,10976,cop27
4526,5501,1667807665,raxdSuQZ,RT @cSFsnBDV:  Wind turbines generate clean electricity.,en,,,,10612,raxdSuQZ,1748,1535,,5131,cSFsnBDV,10157,,,,cSFsnBDV,10157,cop27|tribune
4527,5502,1667807665,novceSRU,@fBaFRlsI Climate treaties establish international commitments.,en,,,,14445,novceSRU,8952,2341,,,,,,,,fBaFRlsI,13063,climat|cop27
4528,5503,1667807665,QuWXsrLU,RT @zCQYiPBE:  Geothermal heating and cooling reduce energy use.,en,,,,11798,QuWXsrLU,984,1431,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4529,5504,1667807666,AlwTWNvB,RT @zCQYiPBE:  Sustainable practices protect endangered species.,en,,,,11658,AlwTWNvB,33,86,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4530,5505,1667807667,eRNXhZpm,RT @zCQYiPBE:  Green infrastructure enhances urban environments.,en,,,,13773,eRNXhZpm,829,784,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4531,5506,1667807669,pQhKSEbl, Climate change impacts natural disasters.,en,,,,12705,pQhKSEbl,1993,1568,,,,,,,,,,cop27
4532,5507,1667807674,PoxHSFnc, Clean technology startups drive innovation.,en,,,,12148,PoxHSFnc,45402,907,,,,,,,,,,cop27|inrae|sharmelsheikh
4533,5508,1667807675,JqKpIAUl,RT @bnjzkXdF:  Carbon-free energy sources are the future.,en,,,,13696,JqKpIAUl,91,45,,5353,bnjzkXdF,10934,,,,bnjzkXdF,10934,cop27
4534,5509,1667807677,DmSWshCg,RT @zCQYiPBE:  Climate refugees require support and protection.,en,,,,14468,DmSWshCg,570,941,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4535,5510,1667807682,Iapqjhrc, Climate science informs public policy.,en,,,,12962,Iapqjhrc,1433,4046,,,,,,,,,,cop27
4536,5511,1667807687,fxXLIFrC,RT @MuFodvgt:  @iFyulgWm Sustainable transportation options reduce traffic congestion.,en,,,,10763,fxXLIFrC,1467,1147,,5118,MuFodvgt,11432,,,,MuFodvgt|iFyulgWm,11432|11454,cop27
4537,5512,1667807693,sjHFXglW,RT @MuFodvgt:  @iFyulgWm Carbon pricing mechanisms include carbon taxes.,en,,,,14348,sjHFXglW,995,1229,,5118,MuFodvgt,11432,,,,MuFodvgt|iFyulgWm,11432|11454,cop27
4538,5513,1667807694,hJLPfvWF, Climate change affects ecosystems and biodiversity.,en,,,,10465,hJLPfvWF,4351,1141,,,,,,,,,,agroecologie|climat|cop27
4539,5515,1667807703,EcDkobfd,RT @bnjzkXdF:  Eco-friendly gardening practices benefit the environment.,en,,,,12204,EcDkobfd,9,59,,5353,bnjzkXdF,10934,,,,bnjzkXdF,10934,cop27
4540,5516,1667807707,YAoNPhtp,RT @bnjzkXdF:  Renewable energy cooperatives promote community involvement.,en,,,,10646,YAoNPhtp,1183,696,,5353,bnjzkXdF,10934,,,,bnjzkXdF,10934,cop27
4541,5517,1667807716,YXKRqUbH, Climate adaptation plans enhance disaster response.,en,,,,11224,YXKRqUbH,188,38,,,,,,,,,,cop27
4542,5519,1667807728,SXZowbRn,RT @zCQYiPBE:  Solar energy harnesses sunlight for power.,en,,,,11139,SXZowbRn,18,267,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4543,5520,1667807739,NLaTuEDQ,@iFyulgWm @prXHOhAe @MZwXQVFI Climate action is a collective responsibility.,en,,,,10446,NLaTuEDQ,5306,2531,,,,,,,,iFyulgWm|prXHOhAe|MZwXQVFI,11454|12647|14405,cop27
4544,5522,1667807742,cmjqSPLD,RT @muYDFpeM:  Carbon footprint reduction is achievable.,en,,,,10036,cmjqSPLD,780,420,,5062,muYDFpeM,10138,,,,muYDFpeM,10138,afp|cop27
4545,5521,1667807742,bASRVIzP, Climate-smart agriculture practices improve yields.,en,,,,11978,bASRVIzP,1221,1665,,,,,3972,ufRrQqmt,13522,,,cop27
4546,5523,1667807743,rvzSpMfg,RT @quiOhnle:  Green building materials reduce environmental impact.,en,,,,13828,rvzSpMfg,656,1751,,5234,quiOhnle,13414,,,,quiOhnle,13414,cop27
4547,5524,1667807745,mtZKjUEp,RT @dISgfRkl: @NjOxKMql  @HLyxiUjg @qQtdrYUe @FMdcPgkL Climate-friendly transportation includes electric scooters.,en,,,,10650,mtZKjUEp,225,880,,5514,dISgfRkl,12871,,,,NjOxKMql|dISgfRkl|HLyxiUjg|qQtdrYUe|FMdcPgkL,11739|12871|13142|13785|14374,climat|cop27|lumni|océans|toutsurtamer
4548,5525,1667807745,NxePnEit,RT @muYDFpeM:  Offsetting emissions with tree planting is effective.,en,,,,10914,NxePnEit,856,2090,,5062,muYDFpeM,10138,,,,muYDFpeM,10138,afp|cop27
4549,5526,1667807748,QtGMTyYl,RT @zCQYiPBE:  Climate resilience means preparing for change.,en,,,,13387,QtGMTyYl,1307,2616,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4550,5527,1667807753,gAoHCUpq,@xDSpGLVZ Carbon labeling informs consumers about product emissions.,en,,,,11477,gAoHCUpq,42220,1369,,,,,,,,xDSpGLVZ,13682,cop27
4551,5528,1667807763,BxUpwaHc,RT @hClytIGj:  Climate literacy fosters environmental awareness.,en,,,,10684,BxUpwaHc,524,479,,4619,hClytIGj,10989,,,,hClytIGj,10989,cop27
4552,5529,1667807774,XETBSfrv,RT @gAoHCUpq:  @xDSpGLVZ Climate science advances through research.,en,,,,14428,XETBSfrv,2529,1435,,5527,gAoHCUpq,11477,,,,gAoHCUpq|xDSpGLVZ,11477|13682,cop27
4553,5530,1667807776,SlQcrkGX,RT @bnjzkXdF:  Wind farms provide sustainable electricity.,en,,,,12536,SlQcrkGX,104,91,,5353,bnjzkXdF,10934,,,,bnjzkXdF,10934,cop27
4554,5531,1667807778,NHtAZezd,RT @WnRLNzku:  Sustainable fishing practices protect marine life.,en,,,,14426,NHtAZezd,532,1268,,1162,WnRLNzku,13359,,,,WnRLNzku,13359,cop27|dakar|déchets|kebetu|plastiques|pollution|tweeter|urgent|vie|viral|yoff
4555,5533,1667807783,cmjqSPLD,RT @tqRsxPfh:  Green infrastructure mitigates urban heat.,en,,,,10036,cmjqSPLD,780,420,,5081,tqRsxPfh,11729,,,,tqRsxPfh,11729,cop27
4556,5532,1667807783,pxQyADrR,RT @pLRmHTqX:  Climate change impacts freshwater resources.,en,,,,10059,pxQyADrR,207,106,,5249,pLRmHTqX,12678,,,,pLRmHTqX,12678,agirsurleclimat|cop27|pourlespopulationsrurales
4557,5534,1667807785,eoZIgLGN,RT @fenRWQHo:  Clean technology accelerates the transition to a low-carbon economy.,en,,,,12453,eoZIgLGN,182,243,,5393,fenRWQHo,13814,,,,fenRWQHo,13814,cop27|macron
4558,5535,1667807788,VjcTCiDN,RT @TfqoxPVr:  The relationship between climate change and public health is complex.,en,,,,12974,VjcTCiDN,318,586,,5195,TfqoxPVr,11616,,,,TfqoxPVr,11616,cop27
4559,5536,1667807792,zHPyiudS,RT @zCQYiPBE:  The Greenland ice sheet is shrinking.,en,,,,10027,zHPyiudS,1410,1385,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4560,5537,1667807794,HYAXenKp,RT @zCQYiPBE:  Green building standards promote energy efficiency.,en,,,,12018,HYAXenKp,77,30,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4561,5538,1667807796,xplFqhon,RT @bnjzkXdF:  Climate change affects crop production.,en,,,,14382,xplFqhon,325,31,,5353,bnjzkXdF,10934,,,,bnjzkXdF,10934,cop27
4562,5539,1667807796,preNSbZB, Biking reduces carbon emissions.,en,,,,12144,preNSbZB,308,190,,,,,,,,,,cop27
4563,5540,1667807801,PFqAZpiH,RT @zCQYiPBE:  Reducing food waste helps combat climate change.,en,,,,10030,PFqAZpiH,402,371,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4564,5541,1667807804,BxUpwaHc,RT @mvDLxCFJ:  Sustainable transportation options include electric buses.,en,,,,10684,BxUpwaHc,524,479,,1874,mvDLxCFJ,14307,,,,mvDLxCFJ,14307,cop27
4565,5542,1667807806,MeGWSqoV,RT @exZfdcXP:  @MuFodvgt @iFyulgWm Renewable energy investments create jobs.,en,,,,11273,MeGWSqoV,6052,2024,,5386,exZfdcXP,10606,,,,exZfdcXP|MuFodvgt|iFyulgWm,10606|11432|11454,cop27
4566,5543,1667807811,QKNOxCeA,RT @IweAzUry: @WcQMYyfp  Electric cars reduce greenhouse gas emissions.,en,,,,13213,QKNOxCeA,963,553,,4907,IweAzUry,13797,,,,WcQMYyfp|IweAzUry,12131|13797,actionclimat|changementclimatique|cop27|développementhumain
4567,5544,1667807813,QSRUXoGV,RT @MuFodvgt:  @iFyulgWm Climate change threatens biodiversity.,en,,,,12057,QSRUXoGV,7882,4856,,5118,MuFodvgt,11432,,,,MuFodvgt|iFyulgWm,11432|11454,cop27
4568,5545,1667807829,WUTAPnGC,RT @TfqoxPVr:  Climate-neutral companies prioritize sustainability.,en,,,,11629,WUTAPnGC,290,861,,5195,TfqoxPVr,11616,,,,TfqoxPVr,11616,cop27
4569,5546,1667807835,ZEOtJbsI,@sovlmRFH Sustainable land use protects ecosystems.,en,,,,11640,ZEOtJbsI,768,1399,,,,,,,,sovlmRFH,12861,climat|cop27|quebec|soljo
4570,5547,1667807836,uXvZaALS,RT @gAoHCUpq:  @xDSpGLVZ Climate agreements set emission reduction targets.,en,,,,12919,uXvZaALS,525,416,,5527,gAoHCUpq,11477,,,,gAoHCUpq|xDSpGLVZ,11477|13682,cop27
4571,5548,1667807845,NZjwyxOe,RT @yQNWYSJR:  @ZOcGaSDb Mangroves sequester carbon and protect coastlines.,en,,,,13829,NZjwyxOe,4393,5000,,5018,yQNWYSJR,11270,,,,yQNWYSJR|ZOcGaSDb,11270|11503,climat|cop27|sudradio
4572,5549,1667807849,CiYIrHEW,RT @tqRsxPfh:  Renewable hydrogen powers industries.,en,,,,14102,CiYIrHEW,554,2316,,5335,tqRsxPfh,11729,,,,tqRsxPfh,11729,cop27
4573,5550,1667807856,PODvZkjn,RT @quiOhnle:  Climate adaptation includes disaster resilience.,en,,,,12810,PODvZkjn,294,593,,5234,quiOhnle,13414,,,,quiOhnle,13414,cop27
4574,5552,1667807862,KwbxWHjt,RT @jkJiNZUK:  Carbon labels inform consumers about product emissions.,en,,,,13320,KwbxWHjt,274,767,,5466,jkJiNZUK,10550,,,,jkJiNZUK,10550,cop27
4575,5551,1667807862,FAGEVvUQ,RT @bnjzkXdF:  Climate education fosters informed citizens.,en,,,,11024,FAGEVvUQ,3664,3634,,5353,bnjzkXdF,10934,,,,bnjzkXdF,10934,cop27
4576,5553,1667807863,UPBVWzeX,RT @gAoHCUpq:  @xDSpGLVZ Clean energy investments drive economic growth.,en,,,,12641,UPBVWzeX,828,432,,5396,gAoHCUpq,11477,,,,gAoHCUpq|xDSpGLVZ,11477|13682,cop27
4577,5554,1667807863,FZjTvxiJ,RT @ZBxVMXfF:  Forests sequester carbon to mitigate climate change.,en,,,,10006,FZjTvxiJ,179,88,,5518,ZBxVMXfF,11645,,,,ZBxVMXfF,11645,cop27
4578,5555,1667807863,mjALSErx,RT @myZAVerc: @UTOvLWRH  Climate justice addresses historical emissions.,en,,,,11949,mjALSErx,9,48,,4779,myZAVerc,14333,,,,UTOvLWRH|myZAVerc,13662|14333,climat|cop27|ecoanxiete|grandmatinsudradio
4579,5556,1667807886,dxLRkeoX,RT @quiOhnle:  Climate adaptation focuses on building resilience.,en,,,,11833,dxLRkeoX,204,683,,5234,quiOhnle,13414,,,,quiOhnle,13414,cop27
4580,5558,1667807900,CbicgmPB,RT @acEsfrOe:  Climate models predict future impacts.,en,,,,12294,CbicgmPB,4821,3527,,5007,acEsfrOe,11795,,,,acEsfrOe,11795,cop27
4581,5559,1667807914,SYtAVqen,RT @zCQYiPBE:  Urban gardening reduces carbon footprints.,en,,,,13615,SYtAVqen,1728,3133,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4582,5560,1667807915,nhtYLCrX,RT @MuFodvgt:  @iFyulgWm Renewable energy technologies are evolving.,en,,,,13599,nhtYLCrX,381,1607,,5118,MuFodvgt,11432,,,,MuFodvgt|iFyulgWm,11432|11454,cop27
4583,5562,1667807918,sukbSPMv,RT @zCQYiPBE:  Sustainable fashion choices reduce environmental impact.,en,,,,12637,sukbSPMv,123,206,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4584,5563,1667807942,JoTsDUjx,RT @RvuJAsnV:  Climate-friendly cities prioritize public transit.,en,,,,10383,JoTsDUjx,4918,2636,,4101,RvuJAsnV,14862,,,,RvuJAsnV,14862,cop27|giec
4585,5564,1667807946,ecyWEbXR,RT @zCQYiPBE:  Reducing plastic waste is a climate action.,en,,,,10065,ecyWEbXR,1080,1557,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4586,5565,1667807947,SdPWiCMv,RT @tqRsxPfh:  Climate science benefits from global collaborations.,en,,,,14837,SdPWiCMv,112504,1483,,5335,tqRsxPfh,11729,,,,tqRsxPfh,11729,cop27
4587,5566,1667807948,OhZDfBvu,RT @zCQYiPBE:  Renewable energy infrastructure creates jobs.,en,,,,13334,OhZDfBvu,79,194,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4588,5567,1667807968,fLWzKtXn,@YJGkatWp @zNMBwZoD @FIxjzfeE The Arctic is experiencing rapid warming.,en,,,,13023,fLWzKtXn,2229,4992,,,,,,,,YJGkatWp|zNMBwZoD|FIxjzfeE,10587|11406|13154,cop27|egypte|sharmelsheikh
4589,5568,1667807982,bzvgDZQU,RT @TfqoxPVr:  Carbon pricing supports emissions reductions.,en,,,,13183,bzvgDZQU,121,146,,5195,TfqoxPVr,11616,,,,TfqoxPVr,11616,cop27
4590,5569,1667807985,ljfxwYJn,RT @bnjzkXdF:  Climate change influences weather patterns.,en,,,,11023,ljfxwYJn,917,1741,,5353,bnjzkXdF,10934,,,,bnjzkXdF,10934,cop27
4591,5570,1667807990,PODvZkjn,RT @zCQYiPBE:  Emissions trading systems curb carbon pollution.,en,,,,12810,PODvZkjn,294,593,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4592,5571,1667807990,vlbzTdZY,RT @ZBxVMXfF:  Sustainable forestry practices protect ecosystems.,en,,,,12584,vlbzTdZY,35,303,,5518,ZBxVMXfF,11645,,,,ZBxVMXfF,11645,cop27
4593,5572,1667807991,iyhJWrdL,RT @gAoHCUpq:  @xDSpGLVZ Climate action aids vulnerable communities.,en,,,,13954,iyhJWrdL,618,477,,5527,gAoHCUpq,11477,,,,gAoHCUpq|xDSpGLVZ,11477|13682,cop27
4594,5573,1667807993,wcdvLKyY,RT @bnjzkXdF:  Clean energy sources enhance air quality.,en,,,,10154,wcdvLKyY,848,1089,,5353,bnjzkXdF,10934,,,,bnjzkXdF,10934,cop27
4595,5574,1667807995,CqLpUmrv,RT @TfqoxPVr:  Climate adaptation measures save lives.,en,,,,14286,CqLpUmrv,848,1912,,5195,TfqoxPVr,11616,,,,TfqoxPVr,11616,cop27
4596,5575,1667807999,WQKJuMYn,@XeYQZhCm @gVtavcXU @pnlsehzf Renewable energy subsidies promote green power.,en,,,,13642,WQKJuMYn,1343,738,,,,,170,wpbVQhqU,14758,XeYQZhCm|gVtavcXU|pnlsehzf,11040|13553|14160,climateactionnow|climatejustice|cop27|cop27egypt|nutrition|resilience|systèmesalimentaires|sécuritéalimentaire
4597,5576,1667808000,dQPIYRcS, Climate data helps make informed decisions.,en,,,,12594,dQPIYRcS,94,108,,,,,,,,,,cop27
4598,5577,1667808005,JtYwKDkr,RT @FQLaDHIb:  Urban gardening reduces carbon footprints.,en,,,,12503,JtYwKDkr,2644,3121,,2689,FQLaDHIb,10420,,,,FQLaDHIb,10420,cop27
4599,5579,1667808007,bYKAGyac, Climate discussions shape policy.,en,,,,10600,bYKAGyac,4970,2698,,,,,,,,,,cop27|enseignants|environnement|lycée|profdoc
4600,5578,1667808007,FqTkuRBx,RT @heXSPjUw:  Green infrastructure mitigates urban heat.,en,,,,14520,FqTkuRBx,319392,283,,2755,heXSPjUw,12409,,,,heXSPjUw,12409,cop27
4601,5580,1667808017,omPdvUfy,RT @quiOhnle:  Climate change impacts disasters.,en,,,,10032,omPdvUfy,178,86,,5234,quiOhnle,13414,,,,quiOhnle,13414,cop27
4602,5581,1667808028,LnJYWotl,RT @zCQYiPBE:  Clean technology startups drive innovation.,en,,,,12734,LnJYWotl,742,931,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4603,5582,1667808038,fSAHgzVX,RT @zCQYiPBE:  Carbon pricing mechanisms include carbon taxes.,en,,,,12392,fSAHgzVX,685,778,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4604,5583,1667808040,dXCiYkeS,RT @quiOhnle:  Sustainable agriculture reduces emissions.,en,,,,10057,dXCiYkeS,16,77,,5234,quiOhnle,13414,,,,quiOhnle,13414,cop27
4605,5584,1667808041,nEUDzljN,RT @bnjzkXdF:  Sustainable buildings conserve resources.,en,,,,12169,nEUDzljN,109,359,,5353,bnjzkXdF,10934,,,,bnjzkXdF,10934,cop27
4606,5585,1667808046,zIQTWYmH,@kLXCfdQD @iFyulgWm @OXdAICuo Climate-friendly transportation includes public transit.,en,,,,10274,zIQTWYmH,589,461,,,,,5118,MuFodvgt,11432,kLXCfdQD|iFyulgWm|OXdAICuo,10380|11454|12341,cop27
4607,5586,1667808065,dOvTNwtQ, Renewable energy grants support innovation.,en,,,,12029,dOvTNwtQ,8136,329,,,,,,,,,,cop27
4608,5587,1667808067,oUEKOtul,RT @bnjzkXdF:  Carbon accounting tracks emissions.,en,,,,14878,oUEKOtul,5245,2071,,5353,bnjzkXdF,10934,,,,bnjzkXdF,10934,cop27
4609,5588,1667808072,scTehSRb,@ENSwFBUZ Climate adaptation plans focus on resilience.,en,,,,13403,scTehSRb,200,1246,,,,,3793,BpsILaHz,11894,ENSwFBUZ,11237,climat|cop27|presidencemr
4610,5589,1667808083,RqjfgUKa,RT @zCQYiPBE:  Wind turbines generate clean electricity.,en,,,,10704,RqjfgUKa,533,624,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4611,5591,1667808084,TxHKWtmj,RT @zCQYiPBE:  Climate agreements set emission reduction targets.,en,,,,14618,TxHKWtmj,134,54,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4612,5590,1667808084,DZJkofFp,@zfFVDeKp Geothermal heating and cooling reduce energy use.,en,,,,13337,DZJkofFp,127,187,,,,,5222,MEnutzHo,12729,zfFVDeKp,10877,climate|climateaction|cop27|egypt|environment|globalwarming
4613,5592,1667808096,vTpUFVyB, Sustainable practices protect endangered species.,en,,,,11200,vTpUFVyB,12173,309,,,,,,,,,,a22network|cop27
4614,5593,1667808105,NfdFYcDP, Green spaces enhance urban environments.,en,,,,13652,NfdFYcDP,7712,2141,,,,,5143,zCQYiPBE,11561,,,cop27|macron
4615,5594,1667808117,dvNksSFl,RT @zCQYiPBE:  Climate change impacts natural disasters.,en,,,,13013,dvNksSFl,700,1827,,5143,zCQYiPBE,11561,,,,zCQYiPBE,11561,cop27|macron
4616,5595,1667808123,QMDXCSHP,RT @gAoHCUpq:  @xDSpGLVZ Clean technology startups drive innovation.,en,,,,13748,QMDXCSHP,15668,1519,,5527,gAoHCUpq,11477,,,,gAoHCUpq|xDSpGLVZ,11477|13682,cop27
4617,5596,1667808125,JKBUhukp,RT @WnRLNzku:  Carbon-free energy sources are the future.,en,,,,10145,JKBUhukp,1301,472,,1162,WnRLNzku,13359,,,,WnRLNzku,13359,cop27|dakar|déchets|kebetu|plastiques|pollution|tweeter|urgent|vie|viral|yoff
4618,5597,1667808133,GaNgBFtW,RT @WnRLNzku:  Climate refugees require support and protection.,en,,,,14455,GaNgBFtW,7285,5857,,1162,WnRLNzku,13359,,,,WnRLNzku,13359,cop27|dakar|déchets|kebetu|plastiques|pollution|tweeter|urgent|vie|viral|yoff
4619,5598,1667808142,MeGWSqoV,RT @KpuZLCyl:  Climate science informs public policy.,en,,,,11273,MeGWSqoV,6052,2024,,4990,KpuZLCyl,10046,,,,KpuZLCyl,10046,cop27
4620,5599,1667808145,HjtFVJSn,RT @bnjzkXdF:  Sustainable transportation options reduce traffic congestion.,en,,,,12216,HjtFVJSn,58,27,,5353,bnjzkXdF,10934,,,,bnjzkXdF,10934,cop27
4621,5600,1667808153,bFhltdCw,RT @bnjzkXdF:  Carbon pricing mechanisms include carbon taxes.,en,,,,11765,bFhltdCw,159,206,,5353,bnjzkXdF,10934,,,,bnjzkXdF,10934,cop27
